new_visit_code,CodeType,cover
ESV-34-T-524-03.post0-1,1/10/100 hr fuel,14.5
ESV-34-T-524-03.post0-1,1000 hour fuel,1
ESV-34-T-524-03.post0-1,litter/duff,85.5
ESV-34-T-524-03.post0-1,moss/lichen,0.5
ESV-34-T-524-03.post0-1,rock,4
ESV-34-T-524-03.post0-1,soil/gravel,4.25
ESV-34-T-524-03.post0-1,woody basal,0.25
ESV-34-T-524-03.post04-5,1/10/100 hr fuel,8.5
ESV-34-T-524-03.post04-5,1000 hour fuel,2.25
ESV-34-T-524-03.post04-5,litter/duff,77
ESV-34-T-524-03.post04-5,moss/lichen,0.75
ESV-34-T-524-03.post04-5,rock,5.25
ESV-34-T-524-03.post04-5,soil/gravel,17.5
ESV-34-T-524-03.post04-5,woody basal,0.25
ESV-34-T-524-03.post10-11,1/10/100 hr fuel,6.75
ESV-34-T-524-03.post10-11,coarse fuel in air,1
ESV-34-T-524-03.post10-11,1000 hour fuel,1.5
ESV-34-T-524-03.post10-11,litter/duff,71
ESV-34-T-524-03.post10-11,rock,3.75
ESV-34-T-524-03.post10-11,soil/gravel,19.25
ESV-34-T-524-03.post10-11,woody basal,1.25
ESV-34-T-524-04.01_Pre,1/10/100 hr fuel,16
ESV-34-T-524-04.01_Pre,1000 hour fuel,1.75
ESV-34-T-524-04.01_Pre,litter/duff,100
ESV-34-T-524-04.01_Pre,moss/lichen,4.75
ESV-34-T-524-04.post0-1,1/10/100 hr fuel,15.5
ESV-34-T-524-04.post0-1,1000 hour fuel,5.25
ESV-34-T-524-04.post0-1,litter/duff,81
ESV-34-T-524-04.post0-1,moss/lichen,3.75
ESV-34-T-524-04.post0-1,rock,0.75
ESV-34-T-524-04.post0-1,soil/gravel,0.25
ESV-34-T-524-04.post0-1,woody basal,0.5
ESV-34-T-524-04.post04-5,1/10/100 hr fuel,7.75
ESV-34-T-524-04.post04-5,1000 hour fuel,2.5
ESV-34-T-524-04.post04-5,litter/duff,77.25
ESV-34-T-524-04.post04-5,moss/lichen,0.5
ESV-34-T-524-04.post04-5,rock,1.25
ESV-34-T-524-04.post04-5,soil/gravel,5
ESV-34-T-524-04.post04-5,woody basal,1.5
ESV-34-T-524-04.post10-11,1/10/100 hr fuel,2
ESV-34-T-524-04.post10-11,1000 hour fuel,3
ESV-34-T-524-04.post10-11,litter/duff,93
ESV-34-T-524-04.post10-11,rock,1.25
ESV-34-T-524-04.post10-11,soil/gravel,1.25
ESV-34-T-524-04.post10-11,woody basal,0.5
ESV-34-T-524-06.01_Pre,1/10/100 hr fuel,7.75
ESV-34-T-524-06.01_Pre,litter/duff,88.5
ESV-34-T-524-06.01_Pre,moss/lichen,0.75
ESV-34-T-524-06.01_Pre,rock,2
ESV-34-T-524-06.01_Pre,soil/gravel,0.5
ESV-34-T-524-06.post0-1,1/10/100 hr fuel,16
ESV-34-T-524-06.post0-1,1000 hour fuel,5.25
ESV-34-T-524-06.post0-1,litter/duff,87.5
ESV-34-T-524-06.post0-1,moss/lichen,0.25
ESV-34-T-524-06.post0-1,rock,1.25
ESV-34-T-524-06.post0-1,woody basal,1.25
ESV-34-T-524-06.post04-5,1/10/100 hr fuel,16
ESV-34-T-524-06.post04-5,1000 hour fuel,8.5
ESV-34-T-524-06.post04-5,litter/duff,67.75
ESV-34-T-524-06.post04-5,moss/lichen,0.25
ESV-34-T-524-06.post04-5,rock,1
ESV-34-T-524-06.post04-5,soil/gravel,2.75
ESV-34-T-524-06.post04-5,woody basal,1.25
ESV-34-T-524-06.post10-11,1/10/100 hr fuel,7.25
ESV-34-T-524-06.post10-11,coarse fuel in air,1.5
ESV-34-T-524-06.post10-11,1000 hour fuel,3.75
ESV-34-T-524-06.post10-11,litter/duff,85.25
ESV-34-T-524-06.post10-11,moss/lichen,1
ESV-34-T-524-06.post10-11,rock,2
ESV-34-T-524-06.post10-11,soil/gravel,2
P1-2-C-01.01_Pre,1/10/100 hr fuel,5.75
P1-2-C-01.01_Pre,litter/duff,90
P1-2-C-01.01_Pre,moss/lichen,0.75
P1-2-C-01.01_Pre,soil/gravel,5.25
P1-2-C-01.post0-1,1/10/100 hr fuel,3
P1-2-C-01.post0-1,litter/duff,92
P1-2-C-01.post0-1,moss/lichen,1.25
P1-2-C-01.post0-1,soil/gravel,7.25
P1-2-C-01.post04-5,1/10/100 hr fuel,4.5
P1-2-C-01.post04-5,litter,90.5
P1-2-C-01.post04-5,soil/gravel,7
P1-2-C-01.post10-11,1/10/100 hr fuel,4.75
P1-2-C-01.post10-11,litter/duff,94.5
P1-2-C-01.post10-11,moss/lichen,0.25
P1-2-C-01.post10-11,soil/gravel,2.75
P1-2-C-02.01_Pre,1/10/100 hr fuel,3.25
P1-2-C-02.01_Pre,1000 hour fuel,4.25
P1-2-C-02.01_Pre,litter/duff,88.75
P1-2-C-02.01_Pre,moss/lichen,0.75
P1-2-C-02.01_Pre,soil/gravel,4.5
P1-2-C-02.post0-1,1/10/100 hr fuel,3.5
P1-2-C-02.post0-1,1000 hour fuel,2.25
P1-2-C-02.post0-1,litter/duff,72
P1-2-C-02.post0-1,moss/lichen,1
P1-2-C-02.post0-1,soil/gravel,1.75
P1-2-C-02.post04-5,1/10/100 hr fuel,7.25
P1-2-C-02.post04-5,1000 hour fuel,2.625
P1-2-C-02.post04-5,litter,86
P1-2-C-02.post04-5,moss/lichen,0.75
P1-2-C-02.post04-5,soil/gravel,4.75
P1-2-C-02.post10-11,1/10/100 hr fuel,6.25
P1-2-C-02.post10-11,coarse fuel in air,0.75
P1-2-C-02.post10-11,1000 hour fuel,1.25
P1-2-C-02.post10-11,litter/duff,95.75
P1-2-C-02.post10-11,moss/lichen,0.25
P1-2-C-02.post10-11,rock,0.25
P1-2-C-02.post10-11,soil/gravel,2
P1-2-C-03.01_Pre,1/10/100 hr fuel,12.75
P1-2-C-03.01_Pre,1000 hour fuel,0.5
P1-2-C-03.01_Pre,litter/duff,84.5
P1-2-C-03.01_Pre,moss/lichen,1
P1-2-C-03.01_Pre,soil/gravel,2.75
P1-2-C-03.01_Pre,woody basal,2.75
P1-2-C-03.post0-1,1/10/100 hr fuel,8
P1-2-C-03.post0-1,1000 hour fuel,0.5
P1-2-C-03.post0-1,litter/duff,84
P1-2-C-03.post0-1,moss/lichen,1
P1-2-C-03.post0-1,soil/gravel,3.25
P1-2-C-03.post0-1,woody basal,2.25
P1-2-C-03.post04-5,1/10/100 hr fuel,15
P1-2-C-03.post04-5,1000 hour fuel,1
P1-2-C-03.post04-5,litter,78.5
P1-2-C-03.post04-5,moss/lichen,0.75
P1-2-C-03.post04-5,soil/gravel,6.75
P1-2-C-03.post04-5,woody basal,3.25
P1-2-C-03.post10-11,1/10/100 hr fuel,18.75
P1-2-C-03.post10-11,coarse fuel in air,3.25
P1-2-C-03.post10-11,1000 hour fuel,0.5
P1-2-C-03.post10-11,litter/duff,91.25
P1-2-C-03.post10-11,moss/lichen,1.5
P1-2-C-03.post10-11,rock,0.25
P1-2-C-03.post10-11,soil/gravel,1.5
P1-2-C-03.post10-11,woody basal,2.25
P1-2-C-04.01_Pre,1/10/100 hr fuel,21.75
P1-2-C-04.01_Pre,1000 hour fuel,1.5
P1-2-C-04.01_Pre,litter/duff,75.5
P1-2-C-04.01_Pre,moss/lichen,3.25
P1-2-C-04.01_Pre,soil/gravel,1.75
P1-2-C-04.post0-1,1/10/100 hr fuel,20.75
P1-2-C-04.post0-1,1000 hour fuel,1
P1-2-C-04.post0-1,litter/duff,84.5
P1-2-C-04.post0-1,moss/lichen,1.75
P1-2-C-04.post0-1,soil/gravel,1
P1-2-C-04.post04-5,1/10/100 hr fuel,20
P1-2-C-04.post04-5,1000 hour fuel,2.75
P1-2-C-04.post04-5,litter,85
P1-2-C-04.post04-5,moss/lichen,2
P1-2-C-04.post04-5,soil/gravel,0.5
P1-2-C-04.post10-11,1/10/100 hr fuel,8.25
P1-2-C-04.post10-11,coarse fuel in air,0.75
P1-2-C-04.post10-11,1000 hour fuel,0.75
P1-2-C-04.post10-11,litter/duff,92.75
P1-2-C-04.post10-11,moss/lichen,1.25
P1-2-C-04.post10-11,soil/gravel,3.75
P1-2-C-04.post10-11,woody basal,0.25
P1-2-C-05.01_Pre,1/10/100 hr fuel,14.25
P1-2-C-05.01_Pre,1000 hour fuel,0.25
P1-2-C-05.01_Pre,litter/duff,73
P1-2-C-05.01_Pre,moss/lichen,12.25
P1-2-C-05.01_Pre,soil/gravel,2.5
P1-2-C-05.01_Pre,woody basal,2
P1-2-C-05.post0-1,1/10/100 hr fuel,18
P1-2-C-05.post0-1,litter/duff,76
P1-2-C-05.post0-1,moss/lichen,10.75
P1-2-C-05.post0-1,soil/gravel,1.75
P1-2-C-05.post0-1,woody basal,2
P1-2-C-05.post04-5,1/10/100 hr fuel,18.25
P1-2-C-05.post04-5,1000 hour fuel,0.25
P1-2-C-05.post04-5,litter,69
P1-2-C-05.post04-5,moss/lichen,11.25
P1-2-C-05.post04-5,soil/gravel,5.5
P1-2-C-05.post04-5,woody basal,1.75
P1-2-C-05.post10-11,1/10/100 hr fuel,13.25
P1-2-C-05.post10-11,coarse fuel in air,1
P1-2-C-05.post10-11,litter/duff,87.75
P1-2-C-05.post10-11,moss/lichen,6
P1-2-C-05.post10-11,soil/gravel,5.25
P1-2-C-05.post10-11,woody basal,0.75
P1-2-T-610-03.01_Pre,1/10/100 hr fuel,12.5
P1-2-T-610-03.01_Pre,1000 hour fuel,2
P1-2-T-610-03.01_Pre,litter/duff,74.25
P1-2-T-610-03.01_Pre,moss/lichen,8.75
P1-2-T-610-03.01_Pre,rock,2.5
P1-2-T-610-03.01_Pre,soil/gravel,0.25
P1-2-T-610-03.01_Pre,woody basal,0.25
P1-2-T-610-03.post0-1,1/10/100 hr fuel,40.5
P1-2-T-610-03.post0-1,1000 hour fuel,2.5
P1-2-T-610-03.post0-1,litter/duff,69.5
P1-2-T-610-03.post0-1,moss/lichen,9.75
P1-2-T-610-03.post0-1,rock,2
P1-2-T-610-03.post0-1,soil/gravel,0.25
P1-2-T-610-03.post0-1,woody basal,0.5
P1-2-T-610-03.post04-5,1/10/100 hr fuel,33.5
P1-2-T-610-03.post04-5,1000 hour fuel,4.5
P1-2-T-610-03.post04-5,litter,58.5
P1-2-T-610-03.post04-5,moss/lichen,7.25
P1-2-T-610-03.post04-5,rock,6
P1-2-T-610-03.post04-5,soil/gravel,1.75
P1-2-T-610-03.post10-11,1/10/100 hr fuel,15
P1-2-T-610-03.post10-11,coarse fuel in air,0.25
P1-2-T-610-03.post10-11,1000 hour fuel,1.5
P1-2-T-610-03.post10-11,litter/duff,81
P1-2-T-610-03.post10-11,moss/lichen,6
P1-2-T-610-03.post10-11,rock,9
P1-2-T-610-03.post10-11,soil/gravel,0.5
P1-2-T-610-03.post10-11,woody basal,0.75
P1-2-T-610-05.01_Pre,1/10/100 hr fuel,9.25
P1-2-T-610-05.01_Pre,1000 hour fuel,0.5
P1-2-T-610-05.01_Pre,litter/duff,82.75
P1-2-T-610-05.01_Pre,moss/lichen,3.25
P1-2-T-610-05.01_Pre,soil/gravel,4
P1-2-T-610-05.01_Pre,woody basal,0.25
P1-2-T-610-05.post0-1,1/10/100 hr fuel,18
P1-2-T-610-05.post0-1,1000 hour fuel,0.75
P1-2-T-610-05.post0-1,litter/duff,81.5
P1-2-T-610-05.post0-1,moss/lichen,2.5
P1-2-T-610-05.post0-1,soil/gravel,7.25
P1-2-T-610-05.post0-1,woody basal,0.75
P1-2-T-610-05.post04-5,1/10/100 hr fuel,13.25
P1-2-T-610-05.post04-5,1000 hour fuel,0.25
P1-2-T-610-05.post04-5,litter,72.75
P1-2-T-610-05.post04-5,moss/lichen,0.5
P1-2-T-610-05.post04-5,soil/gravel,15.25
P1-2-T-610-05.post04-5,woody basal,0.5
P1-2-T-610-05.post10-11,1/10/100 hr fuel,9
P1-2-T-610-05.post10-11,1000 hour fuel,0.75
P1-2-T-610-05.post10-11,litter/duff,92.25
P1-2-T-610-05.post10-11,moss/lichen,0.5
P1-2-T-610-05.post10-11,rock,0.25
P1-2-T-610-05.post10-11,soil/gravel,5
P1-2-T-610-05.post10-11,woody basal,0.5
P1-2-T-615-01.01_Pre,1/10/100 hr fuel,16.625
P1-2-T-615-01.01_Pre,1000 hour fuel,2.25
P1-2-T-615-01.01_Pre,litter/duff,91.25
P1-2-T-615-01.01_Pre,moss/lichen,2.375
P1-2-T-615-01.01_Pre,soil/gravel,0.25
P1-2-T-615-01.01_Pre,woody basal,0.5
P1-2-T-615-01.post0-1,1/10/100 hr fuel,16.5
P1-2-T-615-01.post0-1,litter/duff,83.25
P1-2-T-615-01.post0-1,moss/lichen,3
P1-2-T-615-01.post0-1,soil/gravel,0.25
P1-2-T-615-01.post0-1,woody basal,0.75
P1-2-T-615-02.01_Pre,1/10/100 hr fuel,19
P1-2-T-615-02.01_Pre,1000 hour fuel,6.5
P1-2-T-615-02.01_Pre,litter/duff,81.5
P1-2-T-615-02.01_Pre,moss/lichen,2.75
P1-2-T-615-02.01_Pre,soil/gravel,1.75
P1-2-T-615-02.post0-1,1/10/100 hr fuel,22.5
P1-2-T-615-02.post0-1,1000 hour fuel,3.75
P1-2-T-615-02.post0-1,litter/duff,79.5
P1-2-T-615-02.post0-1,moss/lichen,2.5
P1-2-T-615-02.post0-1,soil/gravel,1.5
P1-2-T-616-02.01_Pre,1/10/100 hr fuel,12.25
P1-2-T-616-02.01_Pre,1000 hour fuel,1.75
P1-2-T-616-02.01_Pre,litter/duff,87
P1-2-T-616-02.01_Pre,moss/lichen,2.5
P1-2-T-616-02.01_Pre,woody basal,0.75
P1-2-T-616-02.post0-1,1/10/100 hr fuel,19.25
P1-2-T-616-02.post0-1,1000 hour fuel,5.75
P1-2-T-616-02.post0-1,litter/duff,70.75
P1-2-T-616-02.post0-1,soil/gravel,12
P1-2-T-616-02.post0-1,woody basal,1.75
P1-2-T-616-02.post04-5,1/10/100 hr fuel,24.25
P1-2-T-616-02.post04-5,1000 hour fuel,4.375
P1-2-T-616-02.post04-5,litter,50
P1-2-T-616-02.post04-5,moss/lichen,0.25
P1-2-T-616-02.post04-5,soil/gravel,25.25
P1-2-T-616-02.post04-5,woody basal,1
P1-2-T-616-02.post10-11,1/10/100 hr fuel,8.25
P1-2-T-616-02.post10-11,coarse fuel in air,2
P1-2-T-616-02.post10-11,1000 hour fuel,3.25
P1-2-T-616-02.post10-11,litter/duff,77.5
P1-2-T-616-02.post10-11,moss/lichen,3.75
P1-2-T-616-02.post10-11,rock,0.5
P1-2-T-616-02.post10-11,soil/gravel,12
P1-2-T-616-02.post10-11,woody basal,1
P2-3-C-01.01_Pre,1/10/100 hr fuel,8
P2-3-C-01.01_Pre,1000 hour fuel,2
P2-3-C-01.01_Pre,litter/duff,73.5
P2-3-C-01.01_Pre,moss/lichen,0.25
P2-3-C-01.01_Pre,soil/gravel,13
P2-3-C-01.01_Pre,woody basal,0.25
P2-3-C-01.post0-1,1/10/100 hr fuel,5
P2-3-C-01.post0-1,1000 hour fuel,1.5
P2-3-C-01.post0-1,litter/duff,77.75
P2-3-C-01.post0-1,soil/gravel,22.25
P2-3-C-01.post0-1,woody basal,0.25
P2-3-C-01.post04-5,1/10/100 hr fuel,15.75
P2-3-C-01.post04-5,1000 hour fuel,2.5
P2-3-C-01.post04-5,litter,74.75
P2-3-C-01.post04-5,rock,1
P2-3-C-01.post04-5,soil/gravel,16.5
P2-3-C-01.post10-11,1/10/100 hr fuel,10
P2-3-C-01.post10-11,coarse fuel in air,0.25
P2-3-C-01.post10-11,1000 hour fuel,1
P2-3-C-01.post10-11,litter/duff,76.75
P2-3-C-01.post10-11,moss/lichen,0.25
P2-3-C-01.post10-11,rock,0.25
P2-3-C-01.post10-11,soil/gravel,20
P2-3-C-01.post10-11,woody basal,0.25
P2-3-C-02.01_Pre,1/10/100 hr fuel,11.75
P2-3-C-02.01_Pre,1000 hour fuel,1.5
P2-3-C-02.01_Pre,litter/duff,83
P2-3-C-02.01_Pre,moss/lichen,8.75
P2-3-C-02.01_Pre,soil/gravel,1.5
P2-3-C-02.01_Pre,woody basal,0.75
P2-3-C-02.post0-1,1/10/100 hr fuel,7.75
P2-3-C-02.post0-1,1000 hour fuel,1.5
P2-3-C-02.post0-1,litter/duff,85
P2-3-C-02.post0-1,moss/lichen,7.5
P2-3-C-02.post0-1,soil/gravel,1
P2-3-C-02.post0-1,woody basal,0.25
P2-3-C-02.post04-5,1/10/100 hr fuel,12
P2-3-C-02.post04-5,1000 hour fuel,1.75
P2-3-C-02.post04-5,litter,81
P2-3-C-02.post04-5,moss/lichen,7.5
P2-3-C-02.post04-5,soil/gravel,3.5
P2-3-C-02.post10-11,1/10/100 hr fuel,13
P2-3-C-02.post10-11,coarse fuel in air,0.5
P2-3-C-02.post10-11,1000 hour fuel,0.5
P2-3-C-02.post10-11,litter/duff,86.25
P2-3-C-02.post10-11,moss/lichen,6.5
P2-3-C-02.post10-11,soil/gravel,6.25
P2-3-C-03.01_Pre,1/10/100 hr fuel,12
P2-3-C-03.01_Pre,1000 hour fuel,3.5
P2-3-C-03.01_Pre,litter/duff,81.75
P2-3-C-03.01_Pre,moss/lichen,4.5
P2-3-C-03.01_Pre,soil/gravel,1
P2-3-C-03.post0-1,1/10/100 hr fuel,7.25
P2-3-C-03.post0-1,1000 hour fuel,3.75
P2-3-C-03.post0-1,litter/duff,87
P2-3-C-03.post0-1,moss/lichen,4.75
P2-3-C-03.post0-1,soil/gravel,1.25
P2-3-C-03.post04-5,1/10/100 hr fuel,7.75
P2-3-C-03.post04-5,1000 hour fuel,4.5
P2-3-C-03.post04-5,litter,79.75
P2-3-C-03.post04-5,moss/lichen,5.75
P2-3-C-03.post04-5,soil/gravel,1.5
P2-3-C-03.post10-11,1/10/100 hr fuel,9.75
P2-3-C-03.post10-11,coarse fuel in air,1.5
P2-3-C-03.post10-11,1000 hour fuel,1
P2-3-C-03.post10-11,litter/duff,94.75
P2-3-C-03.post10-11,moss/lichen,0.75
P2-3-C-03.post10-11,soil/gravel,0.5
P2-3-C-03.post10-11,woody basal,1.25
P2-3-C-04.01_Pre,1/10/100 hr fuel,16.75
P2-3-C-04.01_Pre,1000 hour fuel,3
P2-3-C-04.01_Pre,litter/duff,82.5
P2-3-C-04.01_Pre,moss/lichen,2
P2-3-C-04.01_Pre,soil/gravel,3.5
P2-3-C-04.01_Pre,woody basal,0.25
P2-3-C-04.post0-1,1/10/100 hr fuel,15.75
P2-3-C-04.post0-1,1000 hour fuel,2.75
P2-3-C-04.post0-1,litter/duff,81.75
P2-3-C-04.post0-1,moss/lichen,2.75
P2-3-C-04.post0-1,soil/gravel,5.5
P2-3-C-04.post0-1,woody basal,1
P2-3-C-04.post04-5,1/10/100 hr fuel,22.75
P2-3-C-04.post04-5,1000 hour fuel,3
P2-3-C-04.post04-5,litter,82.25
P2-3-C-04.post04-5,moss/lichen,1
P2-3-C-04.post04-5,soil/gravel,5.5
P2-3-C-04.post10-11,1/10/100 hr fuel,9
P2-3-C-04.post10-11,coarse fuel in air,2.5
P2-3-C-04.post10-11,litter/duff,95.25
P2-3-C-04.post10-11,moss/lichen,1.5
P2-3-C-04.post10-11,soil/gravel,2.25
P2-3-C-04.post10-11,woody basal,0.75
P2-3-C-05.01_Pre,1/10/100 hr fuel,6.5
P2-3-C-05.01_Pre,1000 hour fuel,0.75
P2-3-C-05.01_Pre,litter/duff,81.5
P2-3-C-05.01_Pre,moss/lichen,1
P2-3-C-05.01_Pre,soil/gravel,11.5
P2-3-C-05.post0-1,1/10/100 hr fuel,2.5
P2-3-C-05.post0-1,1000 hour fuel,1
P2-3-C-05.post0-1,litter/duff,90
P2-3-C-05.post0-1,moss/lichen,0.25
P2-3-C-05.post0-1,rock,0.5
P2-3-C-05.post0-1,soil/gravel,13.25
P2-3-C-05.post04-5,1/10/100 hr fuel,8.75
P2-3-C-05.post04-5,1000 hour fuel,0.75
P2-3-C-05.post04-5,litter,78.25
P2-3-C-05.post04-5,moss/lichen,0.25
P2-3-C-05.post04-5,rock,0.75
P2-3-C-05.post04-5,soil/gravel,13
P2-3-C-05.post10-11,1/10/100 hr fuel,3.75
P2-3-C-05.post10-11,coarse fuel in air,0.25
P2-3-C-05.post10-11,litter/duff,79.5
P2-3-C-05.post10-11,moss/lichen,0.25
P2-3-C-05.post10-11,soil/gravel,20.25
P2-3-C-06.01_Pre,1/10/100 hr fuel,62.5
P2-3-C-06.01_Pre,1000 hour fuel,3
P2-3-C-06.01_Pre,litter/duff,96.5
P2-3-C-06.01_Pre,moss/lichen,7.25
P2-3-C-06.01_Pre,rock,0.75
P2-3-C-06.01_Pre,soil/gravel,2.25
P2-3-C-06.post0-1,1/10/100 hr fuel,25
P2-3-C-06.post0-1,1000 hour fuel,9.5
P2-3-C-06.post0-1,litter/duff,69.75
P2-3-C-06.post0-1,moss/lichen,5.75
P2-3-C-06.post0-1,rock,1
P2-3-C-06.post0-1,soil/gravel,0.25
P2-3-C-06.post0-1,woody basal,0.25
P2-3-C-06.post04-5,1/10/100 hr fuel,27.5
P2-3-C-06.post04-5,1000 hour fuel,2.875
P2-3-C-06.post04-5,litter,62.75
P2-3-C-06.post04-5,moss/lichen,4.5
P2-3-C-06.post04-5,rock,1.25
P2-3-C-06.post04-5,soil/gravel,1.75
P2-3-C-06.post10-11,1/10/100 hr fuel,28.25
P2-3-C-06.post10-11,coarse fuel in air,2
P2-3-C-06.post10-11,1000 hour fuel,1.25
P2-3-C-06.post10-11,litter/duff,83.75
P2-3-C-06.post10-11,moss/lichen,8
P2-3-C-06.post10-11,rock,1.75
P2-3-C-06.post10-11,soil/gravel,0.75
P2-3-C-07.01_Pre,1/10/100 hr fuel,15.5
P2-3-C-07.01_Pre,litter/duff,85
P2-3-C-07.01_Pre,moss/lichen,1
P2-3-C-07.01_Pre,soil/gravel,10.5
P2-3-C-07.post0-1,1/10/100 hr fuel,8
P2-3-C-07.post0-1,litter/duff,89.5
P2-3-C-07.post0-1,moss/lichen,2.5
P2-3-C-07.post0-1,soil/gravel,4
P2-3-C-07.post04-5,1/10/100 hr fuel,9
P2-3-C-07.post04-5,litter,85
P2-3-C-07.post04-5,moss/lichen,1.25
P2-3-C-07.post04-5,soil/gravel,5.5
P2-3-C-07.post10-11,1/10/100 hr fuel,25.75
P2-3-C-07.post10-11,1000 hour fuel,2
P2-3-C-07.post10-11,litter/duff,86.5
P2-3-C-07.post10-11,moss/lichen,1.25
P2-3-C-07.post10-11,soil/gravel,8.75
P2-3-C-08.01_Pre,1/10/100 hr fuel,17.25
P2-3-C-08.01_Pre,1000 hour fuel,4.25
P2-3-C-08.01_Pre,litter/duff,82.75
P2-3-C-08.01_Pre,moss/lichen,0.5
P2-3-C-08.01_Pre,soil/gravel,24.5
P2-3-C-08.post0-1,1/10/100 hr fuel,2
P2-3-C-08.post0-1,1000 hour fuel,5
P2-3-C-08.post0-1,litter/duff,82.25
P2-3-C-08.post0-1,moss/lichen,0.5
P2-3-C-08.post0-1,soil/gravel,11.5
P2-3-C-08.post0-1,woody basal,0.25
P2-3-C-08.post04-5,1/10/100 hr fuel,8
P2-3-C-08.post04-5,1000 hour fuel,2.125
P2-3-C-08.post04-5,litter,78
P2-3-C-08.post04-5,moss/lichen,0.5
P2-3-C-08.post04-5,soil/gravel,17.25
P2-3-C-08.post04-5,woody basal,0.25
P2-3-C-08.post10-11,1/10/100 hr fuel,7.25
P2-3-C-08.post10-11,coarse fuel in air,3
P2-3-C-08.post10-11,litter/duff,82.5
P2-3-C-08.post10-11,soil/gravel,17.25
P2-3-T-589-02.01_Pre,1/10/100 hr fuel,11.25
P2-3-T-589-02.01_Pre,1000 hour fuel,0.5
P2-3-T-589-02.01_Pre,litter/duff,80.5
P2-3-T-589-02.01_Pre,moss/lichen,5.25
P2-3-T-589-02.01_Pre,rock,0.25
P2-3-T-589-02.01_Pre,soil/gravel,3.5
P2-3-T-589-02.01_Pre,woody basal,0.5
P2-3-T-589-02.post0-1,1/10/100 hr fuel,16
P2-3-T-589-02.post0-1,1000 hour fuel,1
P2-3-T-589-02.post0-1,litter/duff,85.5
P2-3-T-589-02.post0-1,moss/lichen,2.75
P2-3-T-589-02.post0-1,soil/gravel,6.5
P2-3-T-589-02.post04-5,1/10/100 hr fuel,13.5
P2-3-T-589-02.post04-5,1000 hour fuel,1
P2-3-T-589-02.post04-5,litter,68.5
P2-3-T-589-02.post04-5,moss/lichen,2.25
P2-3-T-589-02.post04-5,rock,0.25
P2-3-T-589-02.post04-5,soil/gravel,19.75
P2-3-T-589-02.post10-11,1/10/100 hr fuel,11.75
P2-3-T-589-02.post10-11,1000 hour fuel,0.25
P2-3-T-589-02.post10-11,litter/duff,68.5
P2-3-T-589-02.post10-11,moss/lichen,2.75
P2-3-T-589-02.post10-11,soil/gravel,28.5
P2-3-T-589-04.01_Pre,1/10/100 hr fuel,6.25
P2-3-T-589-04.01_Pre,1000 hour fuel,2.25
P2-3-T-589-04.01_Pre,litter/duff,80.25
P2-3-T-589-04.01_Pre,moss/lichen,2
P2-3-T-589-04.01_Pre,soil/gravel,10
P2-3-T-589-04.post0-1,1/10/100 hr fuel,21.333333333333332
P2-3-T-589-04.post0-1,1000 hour fuel,4.666666666666667
P2-3-T-589-04.post0-1,litter/duff,86.33333333333333
P2-3-T-589-04.post0-1,moss/lichen,1.6666666666666667
P2-3-T-589-04.post0-1,rock,0.3333333333333333
P2-3-T-589-04.post0-1,soil/gravel,9
P2-3-T-589-04.post04-5,1/10/100 hr fuel,12
P2-3-T-589-04.post04-5,1000 hour fuel,1.5
P2-3-T-589-04.post04-5,litter,69
P2-3-T-589-04.post04-5,moss/lichen,2
P2-3-T-589-04.post04-5,soil/gravel,18.75
P2-3-T-589-04.post10-11,1/10/100 hr fuel,5.5
P2-3-T-589-04.post10-11,coarse fuel in air,2
P2-3-T-589-04.post10-11,litter/duff,78.5
P2-3-T-589-04.post10-11,moss/lichen,1
P2-3-T-589-04.post10-11,rock,0.25
P2-3-T-589-04.post10-11,soil/gravel,19
P2-3-T-589-04.post10-11,woody basal,0.5
P2-3-T-596-04.01_Pre,1/10/100 hr fuel,12
P2-3-T-596-04.01_Pre,1000 hour fuel,2.25
P2-3-T-596-04.01_Pre,litter/duff,79.75
P2-3-T-596-04.01_Pre,moss/lichen,1
P2-3-T-596-04.01_Pre,soil/gravel,9.5
P2-3-T-596-04.01_Pre,woody basal,0.5
P2-3-T-596-04.post0-1,1/10/100 hr fuel,16.5
P2-3-T-596-04.post0-1,1000 hour fuel,6
P2-3-T-596-04.post0-1,litter/duff,69.25
P2-3-T-596-04.post0-1,soil/gravel,16.25
P2-3-T-596-04.post04-5,1/10/100 hr fuel,15
P2-3-T-596-04.post04-5,1000 hour fuel,6.125
P2-3-T-596-04.post04-5,litter,59
P2-3-T-596-04.post04-5,moss/lichen,0.25
P2-3-T-596-04.post04-5,soil/gravel,22.75
P2-3-T-596-04.post10-11,1/10/100 hr fuel,9.25
P2-3-T-596-04.post10-11,coarse fuel in air,0.25
P2-3-T-596-04.post10-11,1000 hour fuel,4.75
P2-3-T-596-04.post10-11,litter/duff,88
P2-3-T-596-04.post10-11,soil/gravel,3.75
P2-3-T-601-02.01_Pre,1/10/100 hr fuel,14.5
P2-3-T-601-02.01_Pre,1000 hour fuel,3
P2-3-T-601-02.01_Pre,litter/duff,80
P2-3-T-601-02.01_Pre,moss/lichen,4.75
P2-3-T-601-02.01_Pre,soil/gravel,2.75
P2-3-T-601-02.post0-1,1/10/100 hr fuel,22.75
P2-3-T-601-02.post0-1,1000 hour fuel,2.75
P2-3-T-601-02.post0-1,litter/duff,75
P2-3-T-601-02.post0-1,moss/lichen,3.75
